Cow_id, Pixel_id, times of visiting back to pixel, Interval days,Vegetation class,Northing,Easting
14771,1106,1,0,4,,5132839.3,434813.6
14771,1109,1,0,4,,5132839.3,434858.6
14771,3162,2,5,2,,5133544.3,434438.6
14771,1117,1,0,2,,5132839.3,434978.6
14771,3173,1,0,1,,5133544.3,434603.6
14771,3175,1,0,1,,5133544.3,434633.6
14771,1133,1,0,4,,5132854.3,434648.6
14771,1136,1,0,4,,5132854.3,434693.6
14771,1138,1,0,4,,5132854.3,434723.6
14771,1139,2,10,4,,5132854.3,434738.6
14771,3189,1,0,3,,5133544.3,434843.6
14771,3191,2,7,3,,5133544.3,434873.6
14771,1143,1,0,4,,5132854.3,434798.6
14771,3193,3,12,3,,5133544.3,434903.6
14771,3194,1,0,3,,5133544.3,434918.6
14771,3195,1,0,1,,5133544.3,434933.6
14771,3198,1,0,1,,5133544.3,434978.6
14771,1151,1,0,2,,5132854.3,434918.6
14771,1154,3,12,2,,5132854.3,434963.6
14771,3203,1,0,4,,5133544.3,435053.6
14771,1155,1,0,2,,5132854.3,434978.6
14771,1157,6,15,3,,5132854.3,435008.6
14771,3212,1,0,3,,5133559.3,434363.6
14771,3215,1,0,2,,5133559.3,434408.6
14771,3218,1,0,3,,5133559.3,434453.6
14771,1171,1,0,4,,5132869.3,434648.6
14771,1176,1,0,4,,5132869.3,434723.6
14771,1177,1,0,4,,5132869.3,434738.6
14771,1181,2,10,4,,5132869.3,434798.6
14771,1184,1,0,4,,5132869.3,434843.6
14771,3233,1,0,3,,5133559.3,434678.6
14771,3234,2,1,3,,5133559.3,434693.6
14771,3235,1,0,3,,5133559.3,434708.6
14771,3237,1,0,2,,5133559.3,434738.6
14771,1189,1,0,2,,5132869.3,434918.6
14771,3240,1,0,4,,5133559.3,434783.6
14771,3243,2,2,3,,5133559.3,434828.6
14771,3246,1,0,3,,5133559.3,434873.6
14771,1198,1,0,2,,5132884.3,434468.6
14771,3247,1,0,3,,5133559.3,434888.6
14771,1202,1,0,2,,5132884.3,434528.6
14771,3251,2,5,1,,5133559.3,434948.6
14771,1204,1,0,3,,5132884.3,434558.6
14771,3255,1,0,2,,5133559.3,435008.6
14771,3256,1,0,2,,5133559.3,435023.6
14771,1209,1,0,4,,5132884.3,434633.6
14771,1211,2,2,4,,5132884.3,434663.6
14771,1215,1,0,4,,5132884.3,434723.6
14771,3269,1,0,3,,5133574.3,434378.6
14771,1223,1,0,4,,5132884.3,434843.6
14771,1226,1,0,2,,5132884.3,434888.6
14771,3275,1,0,3,,5133574.3,434468.6
14771,3276,1,0,1,,5133574.3,434483.6
14771,1230,1,0,3,,5132884.3,434948.6
14771,3281,1,0,1,,5133574.3,434558.6
14771,1234,1,0,3,,5132884.3,435008.6
14771,3285,1,0,1,,5133574.3,434618.6
14771,3286,1,0,1,,5133574.3,434633.6
14771,3292,1,0,2,,5133574.3,434723.6
14771,1246,1,0,4,,5132899.3,434603.6
14771,3295,2,7,2,,5133574.3,434768.6
14771,3296,2,2,3,,5133574.3,434783.6
14771,3298,1,0,3,,5133574.3,434813.6
14771,3299,2,4,3,,5133574.3,434828.6
14771,3303,2,3,3,,5133574.3,434888.6
14771,3304,1,0,3,,5133574.3,434903.6
14771,1257,1,0,2,,5132899.3,434768.6
14771,3308,1,0,1,,5133574.3,434963.6
14771,1261,1,0,4,,5132899.3,434828.6
14771,3318,1,0,2,,5133574.3,435113.6
14771,1270,1,0,3,,5132899.3,434963.6
14771,1271,2,1,3,,5132899.3,434978.6
14771,1272,1,0,3,,5132899.3,434993.6
14771,1274,3,13,4,,5132899.3,435023.6
14771,3324,1,0,3,,5133589.3,434348.6
14771,1276,1,0,2,,5132914.3,434468.6
14771,1278,1,0,2,,5132914.3,434498.6
14771,3326,1,0,3,,5133589.3,434378.6
14771,1280,1,0,4,,5132914.3,434528.6
14771,1287,1,0,4,,5132914.3,434633.6
14771,1294,2,6,2,,5132914.3,434738.6
14771,1302,1,0,2,,5132914.3,434858.6
14771,3350,1,0,2,,5133589.3,434738.6
14771,1303,1,0,2,,5132914.3,434873.6
14771,3351,1,0,2,,5133589.3,434753.6
14771,1305,1,0,3,,5132914.3,434903.6
14771,1306,1,0,3,,5132914.3,434918.6
14771,3356,1,0,3,,5133589.3,434828.6
14771,3357,1,0,3,,5133589.3,434843.6
14771,1309,1,0,3,,5132914.3,434963.6
14771,3358,1,0,1,,5133589.3,434858.6
14771,1310,1,0,3,,5132914.3,434978.6
14771,1313,2,5,4,,5132914.3,435023.6
14771,1316,1,0,4,,5132929.3,434483.6
14771,3365,1,0,5,,5133589.3,434963.6
14771,3366,2,6,2,,5133589.3,434978.6
14771,1319,1,0,4,,5132929.3,434528.6
14771,1321,1,0,4,,5132929.3,434558.6
14771,1330,1,0,4,,5132929.3,434693.6
14771,1341,1,0,2,,5132929.3,434858.6
14771,3391,1,0,1,,5133604.3,434498.6
14771,3392,1,0,1,,5133604.3,434513.6
14771,1348,3,15,3,,5132929.3,434963.6
14771,1355,1,0,4,,5132944.3,434468.6
14771,1359,1,0,4,,5132944.3,434528.6
14771,3411,1,0,3,,5133604.3,434798.6
14771,3413,2,9,3,,5133604.3,434828.6
14771,3415,1,0,1,,5133604.3,434858.6
14771,1378,1,0,2,,5132944.3,434813.6
14771,3428,1,0,1,,5133619.3,434513.6
14771,1387,1,0,3,,5132944.3,434948.6
14771,1390,2,8,4,,5132944.3,434993.6
14771,1391,3,14,4,,5132944.3,435008.6
14771,1392,3,8,4,,5132944.3,435023.6
14771,1393,2,2,4,,5132944.3,435038.6
14771,3446,1,0,3,,5133619.3,434783.6
14771,3447,3,5,3,,5133619.3,434798.6
14771,3449,1,0,3,,5133619.3,434828.6
14771,1413,1,0,2,,5132959.3,434738.6
14771,3463,2,6,1,,5133634.3,434513.6
14771,3465,1,0,1,,5133634.3,434543.6
14771,3469,1,0,1,,5133634.3,434603.6
14771,1425,2,4,3,,5132959.3,434918.6
14771,1426,1,0,2,,5132959.3,434933.6
14771,3475,1,0,1,,5133634.3,434693.6
14771,3476,1,0,1,,5133634.3,434708.6
14771,1428,1,0,2,,5132959.3,434963.6
14771,1429,1,0,2,,5132959.3,434978.6
14771,1430,1,0,4,,5132959.3,434993.6
14771,3479,2,7,3,,5133634.3,434753.6
14771,3480,1,0,3,,5133634.3,434768.6
14771,1432,1,0,4,,5132959.3,435023.6
14771,1433,1,0,4,,5132959.3,435038.6
14771,3482,3,7,3,,5133634.3,434798.6
14771,3484,1,0,3,,5133649.3,434318.6
14771,1452,1,0,2,,5132974.3,434723.6
14771,3503,1,0,1,,5133649.3,434603.6
14771,1455,1,0,2,,5132974.3,434768.6
14771,3508,1,0,1,,5133649.3,434678.6
14771,3511,1,0,1,,5133649.3,434723.6
14771,1465,1,0,3,,5132974.3,434918.6
14771,3514,2,3,3,,5133649.3,434768.6
14771,1467,1,0,2,,5132974.3,434948.6
14771,3518,1,0,3,,5133664.3,434333.6
14771,1471,1,0,4,,5132974.3,435008.6
14771,3525,1,0,1,,5133664.3,434438.6
14771,3529,1,0,1,,5133664.3,434498.6
14771,3535,1,0,1,,5133664.3,434588.6
14771,3538,1,0,3,,5133664.3,434633.6
14771,3540,1,0,1,,5133664.3,434663.6
14771,1492,1,0,2,,5132989.3,434723.6
14771,1500,1,0,2,,5132989.3,434843.6
14771,1502,1,0,3,,5132989.3,434873.6
14771,1506,1,0,2,,5132989.3,434933.6
14771,1507,1,0,2,,5132989.3,434948.6
14771,1508,1,0,4,,5132989.3,434963.6
14771,3557,1,0,1,,5133679.3,434438.6
14771,1509,2,9,4,,5132989.3,434978.6
14771,3559,1,0,1,,5133679.3,434468.6
14771,1513,2,5,4,,5132989.3,435038.6
14771,3563,1,0,1,,5133679.3,434528.6
14771,1516,1,0,4,,5133004.3,434483.6
14771,3565,1,0,1,,5133679.3,434558.6
14771,3566,1,0,1,,5133679.3,434573.6
14771,1522,1,0,2,,5133004.3,434573.6
14771,3574,1,0,1,,5133679.3,434693.6
14771,3575,1,0,1,,5133679.3,434708.6
14771,3577,1,0,1,,5133679.3,434738.6
14771,3580,1,0,3,,5133694.3,434318.6
14771,1536,1,0,2,,5133004.3,434783.6
14771,1539,1,0,3,,5133004.3,434828.6
14771,1544,1,0,3,,5133004.3,434903.6
14771,1545,2,1,3,,5133004.3,434918.6
14771,1546,1,0,4,,5133004.3,434933.6
14771,3594,1,0,1,,5133694.3,434528.6
14771,1548,1,0,4,,5133004.3,434963.6
14771,3598,2,6,1,,5133694.3,434588.6
14771,1551,1,0,4,,5133004.3,435008.6
14771,3600,1,0,1,,5133694.3,434618.6
14771,1553,1,0,4,,5133004.3,435038.6
14771,3602,1,0,1,,5133694.3,434648.6
14771,3608,1,0,3,,5133709.3,434303.6
14771,1563,1,0,2,,5133019.3,434573.6
14771,1578,1,0,3,,5133019.3,434798.6
14771,1584,1,0,3,,5133019.3,434888.6
14771,1586,1,0,4,,5133019.3,434918.6
14771,1587,1,0,4,,5133019.3,434933.6
14771,3635,1,0,1,,5133709.3,434708.6
14771,1588,1,0,4,,5133019.3,434948.6
14771,1591,2,11,4,,5133019.3,434993.6
14771,3644,1,0,1,,5133724.3,434408.6
14771,3657,1,0,3,,5133724.3,434603.6
14771,3661,1,0,1,,5133724.3,434663.6
14771,3664,1,0,1,,5133739.3,434303.6
14771,1623,1,0,3,,5133034.3,434858.6
14771,1625,1,0,2,,5133034.3,434888.6
14771,1626,1,0,2,,5133034.3,434903.6
14771,1627,1,0,4,,5133034.3,434918.6
14771,1628,1,0,4,,5133034.3,434933.6
14771,1631,1,0,4,,5133034.3,434978.6
14771,3687,1,0,1,,5133754.3,434303.6
14771,1647,1,0,2,,5133049.3,434603.6
14771,1658,2,3,3,,5133049.3,434768.6
14771,3721,1,0,3,,5133784.3,434363.6
14771,1674,1,0,4,,5133049.3,435008.6
14771,1676,2,5,4,,5133049.3,435038.6
14771,1680,1,0,2,,5133064.3,434483.6
14771,1687,2,10,3,,5133064.3,434588.6
14771,1697,1,0,2,,5133064.3,434738.6
14771,1700,1,0,1,,5133064.3,434783.6
14771,1704,2,4,3,,5133064.3,434843.6
14771,1706,1,0,2,,5133064.3,434873.6
14771,1708,3,10,4,,5133064.3,434903.6
14771,1712,1,0,4,,5133064.3,434963.6
14771,1713,1,0,4,,5133064.3,434978.6
14771,1714,1,0,4,,5133064.3,434993.6
14771,1716,1,0,4,,5133064.3,435023.6
14771,1718,1,0,3,,5133064.3,435053.6
14771,1740,1,0,2,,5133079.3,434768.6
14771,1743,1,0,1,,5133079.3,434813.6
14771,1748,1,0,2,,5133079.3,434888.6
14771,1751,1,0,4,,5133079.3,434933.6
14771,1752,2,8,4,,5133079.3,434948.6
14771,1753,2,2,4,,5133079.3,434963.6
14771,1758,1,0,3,,5133079.3,435038.6
14771,1759,1,0,3,,5133079.3,435053.6
14771,1772,2,10,1,,5133094.3,434618.6
14771,1783,1,0,2,,5133094.3,434783.6
14771,1786,1,0,2,,5133094.3,434828.6
14771,1790,1,0,2,,5133094.3,434888.6
14771,1799,1,0,3,,5133094.3,435023.6
14771,1800,1,0,3,,5133094.3,435038.6
14771,1801,1,0,3,,5133094.3,435053.6
14771,1810,1,0,1,,5133109.3,434558.6
14771,1821,1,0,2,,5133109.3,434723.6
14771,1823,1,0,2,,5133109.3,434753.6
14771,1834,1,0,2,,5133109.3,434918.6
14771,1844,2,3,3,,5133109.3,435068.6
14771,1869,1,0,2,,5133124.3,434813.6
14771,1872,1,0,4,,5133124.3,434858.6
14771,1878,1,0,4,,5133124.3,434948.6
14771,1882,1,0,1,,5133124.3,435008.6
14771,1883,1,0,1,,5133124.3,435023.6
14771,1894,1,0,1,,5133139.3,434558.6
14771,1913,2,10,4,,5133139.3,434843.6
14771,1916,1,0,2,,5133139.3,434888.6
14771,1918,1,0,2,,5133139.3,434918.6
14771,1920,1,0,4,,5133139.3,434948.6
14771,1924,1,0,1,,5133139.3,435008.6
14771,1936,1,0,1,,5133154.3,434543.6
14771,1937,1,0,1,,5133154.3,434558.6
14771,1939,1,0,1,,5133154.3,434588.6
14771,1949,1,0,2,,5133154.3,434738.6
14771,1951,2,5,2,,5133154.3,434768.6
14771,1954,1,0,2,,5133154.3,434813.6
14771,1961,1,0,4,,5133154.3,434918.6
14771,1964,1,0,1,,5133154.3,434963.6
14771,1967,1,0,1,,5133154.3,435008.6
14771,1968,2,4,1,,5133154.3,435023.6
14771,1977,1,0,3,,5133169.3,434513.6
14771,1983,2,9,1,,5133169.3,434603.6
14771,1985,2,5,1,,5133169.3,434633.6
14771,1990,1,0,2,,5133169.3,434708.6
14771,1991,1,0,2,,5133169.3,434723.6
14771,1997,1,0,4,,5133169.3,434813.6
14771,2009,2,3,1,,5133169.3,434993.6
14771,2011,1,0,1,,5133169.3,435023.6
14771,2012,1,0,3,,5133169.3,435038.6
14771,2014,1,0,3,,5133169.3,435068.6
14771,2015,2,4,3,,5133169.3,435083.6
14771,2017,1,0,4,,5133184.3,434468.6
14771,2030,2,6,2,,5133184.3,434663.6
14771,2033,1,0,2,,5133184.3,434708.6
14771,2039,1,0,4,,5133184.3,434798.6
14771,2040,1,0,4,,5133184.3,434813.6
14681,1024,2,16,2,,5132809.3,434723.6
14681,3072,1,0,3,,5133514.3,434708.6
14681,1,6,16,4,,5132194.3,434273.6
14681,2,11,16,4,,5132209.3,434273.6
14681,3,2,4,4,,5132209.3,434288.6
14681,1027,1,0,4,,5132809.3,434768.6
14681,4,4,12,4,,5132224.3,434273.6
14681,3077,1,0,4,,5133514.3,434783.6
14681,1030,1,0,4,,5132809.3,434813.6
14681,1031,1,0,4,,5132809.3,434828.6
14681,8,1,0,4,,5132239.3,434288.6
14681,9,2,14,4,,5132239.3,434303.6
14681,1033,1,0,4,,5132809.3,434858.6
14681,2058,1,0,3,,5133184.3,435083.6
14681,1034,1,0,4,,5132809.3,434873.6
14681,3083,1,0,3,,5133514.3,434873.6
14681,3084,1,0,3,,5133514.3,434888.6
14681,13,1,0,4,,5132254.3,434303.6
14681,1037,1,0,2,,5132809.3,434918.6
14681,3086,1,0,3,,5133514.3,434918.6
14681,14,1,0,4,,5132254.3,434318.6
14681,15,2,13,4,,5132254.3,434333.6
14681,3087,1,0,3,,5133514.3,434933.6
14681,19,1,0,4,,5132269.3,434303.6
14681,21,2,7,4,,5132269.3,434333.6
14681,22,1,0,4,,5132269.3,434348.6
14681,23,4,11,4,,5132269.3,434363.6
14681,2076,1,0,2,,5133199.3,434708.6
14681,2078,1,0,2,,5133199.3,434738.6
14681,3102,1,0,4,,5133514.3,435158.6
14681,31,2,2,4,,5132284.3,434378.6
14681,2083,1,0,2,,5133199.3,434813.6
14681,2084,1,0,2,,5133199.3,434828.6
14681,37,2,3,4,,5132299.3,434333.6
14681,2085,1,0,2,,5133199.3,434843.6
14681,1061,1,0,2,,5132824.3,434708.6
14681,2087,1,0,2,,5133199.3,434873.6
14681,40,2,8,4,,5132299.3,434378.6
14681,41,1,0,4,,5132299.3,434393.6
14681,1070,1,0,4,,5132824.3,434843.6
14681,2095,1,0,1,,5133199.3,434993.6
14681,2099,1,0,3,,5133199.3,435053.6
14681,3124,1,0,3,,5133529.3,434678.6
14681,53,4,8,4,,5132314.3,434408.6
14681,3126,1,0,3,,5133529.3,434708.6
14681,3128,1,0,3,,5133529.3,434738.6
14681,1081,1,0,2,,5132824.3,435008.6
14681,3132,1,0,4,,5133529.3,434798.6
14681,63,1,0,4,,5132329.3,434363.6
14681,2111,1,0,1,,5133214.3,434588.6
14681,3135,1,0,3,,5133529.3,434843.6
14681,2113,2,10,1,,5133214.3,434618.6
14681,3137,1,0,3,,5133529.3,434873.6
14681,3138,1,0,3,,5133529.3,434888.6
14681,1091,1,0,2,,5132839.3,434588.6
14681,1094,2,11,4,,5132839.3,434633.6
14681,1097,2,5,4,,5132839.3,434678.6
14681,1099,1,0,4,,5132839.3,434708.6
14681,76,2,3,4,,5132344.3,434348.6
14681,1103,1,0,4,,5132839.3,434768.6
14681,1104,1,0,4,,5132839.3,434783.6
14681,80,1,0,4,,5132344.3,434408.6
14681,81,1,0,4,,5132344.3,434423.6
14681,1106,3,15,4,,5132839.3,434813.6
14681,3155,1,0,2,,5133529.3,435143.6
14681,2132,1,0,4,,5133214.3,434903.6
14681,1109,1,0,4,,5132839.3,434858.6
14681,3162,1,0,2,,5133544.3,434438.6
14681,2140,1,0,3,,5133214.3,435023.6
14681,94,1,0,4,,5132359.3,434378.6
14681,2142,1,0,3,,5133214.3,435053.6
14681,2143,1,0,3,,5133214.3,435068.6
14681,2144,1,0,3,,5133214.3,435083.6
14681,2145,1,0,3,,5133214.3,435098.6
14681,2149,1,0,1,,5133229.3,434498.6
14681,105,1,0,2,,5132359.3,434543.6
14681,2157,1,0,2,,5133229.3,434618.6
14681,2158,1,0,2,,5133229.3,434633.6
14681,3182,1,0,3,,5133544.3,434738.6
14681,1134,1,0,4,,5132854.3,434663.6
14681,111,1,0,4,,5132374.3,434378.6
14681,3184,2,1,2,,5133544.3,434768.6
14681,114,1,0,4,,5132374.3,434423.6
14681,2162,1,0,2,,5133229.3,434693.6
14681,115,1,0,4,,5132374.3,434438.6
14681,1142,1,0,4,,5132854.3,434783.6
14681,1143,1,0,4,,5132854.3,434798.6
14681,3193,1,0,3,,5133544.3,434903.6
14681,1149,2,1,2,,5132854.3,434888.6
14681,3198,1,0,1,,5133544.3,434978.6
14681,2175,1,0,4,,5133229.3,434888.6
14681,2176,1,0,4,,5133229.3,434903.6
14681,1152,1,0,2,,5132854.3,434933.6
14681,129,1,0,4,,5132389.3,434393.6
14681,131,1,0,4,,5132389.3,434423.6
14681,1157,2,4,3,,5132854.3,435008.6
14681,133,1,0,4,,5132389.3,434453.6
14681,3205,1,0,2,,5133544.3,435083.6
14681,2182,2,1,1,,5133229.3,434993.6
14681,2184,1,0,3,,5133229.3,435023.6
14681,2187,2,8,1,,5133229.3,435068.6
14681,3218,1,0,3,,5133559.3,434453.6
14681,2200,1,0,2,,5133244.3,434603.6
14681,2201,1,0,2,,5133244.3,434618.6
14681,154,1,0,4,,5132404.3,434483.6
14681,3226,1,0,1,,5133559.3,434573.6
14681,1179,1,0,4,,5132869.3,434768.6
14681,155,1,0,4,,5132404.3,434498.6
14681,1182,2,4,4,,5132869.3,434813.6
14681,2206,1,0,2,,5133244.3,434693.6
14681,3231,1,0,1,,5133559.3,434648.6
14681,2208,1,0,2,,5133244.3,434723.6
14681,1188,1,0,2,,5132869.3,434903.6
14681,2212,1,0,3,,5133244.3,434783.6
14681,2213,1,0,3,,5133244.3,434798.6
14681,2214,1,0,3,,5133244.3,434813.6
14681,3241,1,0,3,,5133559.3,434798.6
14681,1193,1,0,3,,5132869.3,434978.6
14681,2219,1,0,4,,5133244.3,434888.6
14681,3243,1,0,3,,5133559.3,434828.6
14681,3244,1,0,3,,5133559.3,434843.6
14681,172,3,7,2,,5132419.3,434453.6
14681,3246,1,0,3,,5133559.3,434873.6
14681,3247,2,7,3,,5133559.3,434888.6
14681,2223,2,2,4,,5133244.3,434948.6
14681,3248,1,0,3,,5133559.3,434903.6
14681,2224,1,0,4,,5133244.3,434963.6
14681,1201,1,0,2,,5132884.3,434513.6
14681,179,1,0,4,,5132419.3,434558.6
14681,180,2,3,4,,5132419.3,434573.6
14681,181,2,4,4,,5132419.3,434588.6
14681,2229,1,0,3,,5133244.3,435038.6
14681,2230,1,0,1,,5133244.3,435053.6
14681,182,1,0,2,,5132419.3,434603.6
14681,183,2,8,4,,5132419.3,434618.6
14681,1208,1,0,4,,5132884.3,434618.6
14681,3260,1,0,4,,5133559.3,435083.6
14681,190,1,0,3,,5132434.3,434408.6
14681,1215,1,0,4,,5132884.3,434723.6
14681,3265,1,0,4,,5133559.3,435158.6
14681,2242,1,0,1,,5133259.3,434573.6
14681,1218,1,0,2,,5132884.3,434768.6
14681,1220,1,0,4,,5132884.3,434798.6
14681,196,1,0,4,,5132434.3,434498.6
14681,1221,1,0,4,,5132884.3,434813.6
14681,1223,2,3,4,,5132884.3,434843.6
14681,2248,2,4,2,,5133259.3,434663.6
14681,205,2,13,4,,5132434.3,434633.6
14681,1229,1,0,2,,5132884.3,434933.6
14681,206,1,0,4,,5132434.3,434648.6
14681,207,1,0,4,,5132434.3,434663.6
14681,1231,1,0,3,,5132884.3,434963.6
14681,2256,1,0,3,,5133259.3,434783.6
14681,1232,1,0,3,,5132884.3,434978.6
14681,208,1,0,4,,5132434.3,434678.6
14681,209,1,0,4,,5132434.3,434693.6
14681,1234,1,0,3,,5132884.3,435008.6
14681,2259,1,0,3,,5133259.3,434828.6
14681,212,1,0,3,,5132449.3,434408.6
14681,2260,1,0,4,,5133259.3,434843.6
14681,1237,1,0,2,,5132899.3,434468.6
14681,214,1,0,2,,5132449.3,434438.6
14681,1240,1,0,2,,5132899.3,434513.6
14681,3288,1,0,4,,5133574.3,434663.6
14681,2264,1,0,4,,5133259.3,434903.6
14681,216,1,0,4,,5132449.3,434468.6
14681,2265,1,0,4,,5133259.3,434918.6
14681,2266,1,0,4,,5133259.3,434933.6
14681,3292,2,5,2,,5133574.3,434723.6
14681,3293,1,0,2,,5133574.3,434738.6
14681,2269,1,0,4,,5133259.3,434978.6
14681,221,1,0,4,,5132449.3,434543.6
14681,1245,1,0,4,,5132899.3,434588.6
14681,3295,1,0,2,,5133574.3,434768.6
14681,223,1,0,4,,5132449.3,434573.6
14681,3297,1,0,3,,5133574.3,434798.6
14681,2277,1,0,1,,5133259.3,435098.6
14681,229,1,0,3,,5132449.3,434663.6
14681,231,2,5,4,,5132449.3,434693.6
14681,232,2,6,4,,5132449.3,434708.6
14681,236,1,0,3,,5132464.3,434408.6
14681,237,1,0,4,,5132464.3,434423.6
14681,3309,1,0,2,,5133574.3,434978.6
14681,1262,2,5,4,,5132899.3,434843.6
14681,239,1,0,2,,5132464.3,434453.6
14681,2288,1,0,2,,5133274.3,434603.6
14681,1265,1,0,2,,5132899.3,434888.6
14681,1266,1,0,2,,5132899.3,434903.6
14681,242,1,0,4,,5132464.3,434498.6
14681,2292,1,0,2,,5133274.3,434663.6
14681,2293,1,0,2,,5133274.3,434678.6
14681,245,1,0,2,,5132464.3,434543.6
14681,250,1,0,3,,5132464.3,434618.6
14681,1274,1,0,4,,5132899.3,435023.6
14681,252,1,0,3,,5132464.3,434648.6
14681,254,1,0,3,,5132464.3,434678.6
14681,2305,1,0,4,,5133274.3,434858.6
14681,1282,1,0,4,,5132914.3,434558.6
14681,3333,1,0,3,,5133589.3,434483.6
14681,3334,1,0,1,,5133589.3,434498.6
14681,262,1,0,2,,5132479.3,434438.6
14681,2311,2,2,4,,5133274.3,434948.6
14681,2312,1,0,4,,5133274.3,434963.6
14681,2317,1,0,3,,5133274.3,435038.6
14681,269,1,0,2,,5132479.3,434543.6
14681,3342,1,0,1,,5133589.3,434618.6
14681,3343,1,0,1,,5133589.3,434633.6
14681,1295,1,0,2,,5132914.3,434753.6
14681,1296,1,0,2,,5132914.3,434768.6
14681,272,1,0,4,,5132479.3,434588.6
14681,279,1,0,4,,5132479.3,434693.6
14681,3351,1,0,2,,5133589.3,434753.6
14681,1305,1,0,3,,5132914.3,434903.6
14681,3354,2,1,3,,5133589.3,434798.6
14681,283,1,0,4,,5132479.3,434753.6
14681,2331,1,0,1,,5133289.3,434573.6
14681,1309,1,0,3,,5132914.3,434963.6
14681,287,1,0,2,,5132494.3,434423.6
14681,2337,3,10,2,,5133289.3,434663.6
14681,1313,2,8,4,,5132914.3,435023.6
14681,289,1,0,2,,5132494.3,434453.6
14681,3362,1,0,3,,5133589.3,434918.6
14681,3364,1,0,1,,5133589.3,434948.6
14681,292,1,0,2,,5132494.3,434498.6
14681,3366,1,0,2,,5133589.3,434978.6
14681,1321,1,0,4,,5132929.3,434558.6
14681,2347,1,0,4,,5133289.3,434813.6
14681,2348,1,0,4,,5133289.3,434828.6
14681,2350,1,0,4,,5133289.3,434858.6
14681,3375,1,0,4,,5133589.3,435113.6
14681,304,1,0,4,,5132494.3,434678.6
14681,3379,1,0,1,,5133589.3,435173.6
14681,307,1,0,4,,5132494.3,434723.6
14681,2361,1,0,4,,5133289.3,435023.6
14681,2363,1,0,3,,5133289.3,435053.6
14681,2364,1,0,3,,5133289.3,435068.6
14681,2366,1,0,1,,5133289.3,435098.6
14681,1342,1,0,4,,5132929.3,434873.6
14681,318,1,0,2,,5132509.3,434483.6
14681,320,1,0,2,,5132509.3,434513.6
14681,3392,1,0,1,,5133604.3,434513.6
14681,323,1,0,2,,5132509.3,434558.6
14681,324,1,0,4,,5132509.3,434573.6
14681,326,1,0,4,,5132509.3,434603.6
14681,2374,1,0,1,,5133304.3,434543.6
14681,3399,1,0,1,,5133604.3,434618.6
14681,330,1,0,4,,5132509.3,434663.6
14681,2379,2,12,2,,5133304.3,434618.6
14681,3404,1,0,1,,5133604.3,434693.6
14681,2381,2,12,2,,5133304.3,434648.6
14681,3407,1,0,2,,5133604.3,434738.6
14681,2384,1,0,3,,5133304.3,434693.6
14681,2386,1,0,3,,5133304.3,434723.6
14681,3411,2,8,3,,5133604.3,434798.6
14681,3413,1,0,3,,5133604.3,434828.6
14681,3414,1,0,1,,5133604.3,434843.6
14681,344,1,0,2,,5132524.3,434468.6
14681,2393,1,0,4,,5133304.3,434828.6
14681,346,1,0,2,,5132524.3,434498.6
14681,349,1,0,2,,5132524.3,434543.6
14681,2397,1,0,4,,5133304.3,434888.6
14681,352,1,0,4,,5132524.3,434588.6
14681,1377,1,0,2,,5132944.3,434798.6
14681,2402,1,0,2,,5133304.3,434963.6
14681,2404,1,0,3,,5133304.3,434993.6
14681,2405,1,0,4,,5133304.3,435008.6
14681,1382,1,0,2,,5132944.3,434873.6
14681,359,1,0,4,,5132524.3,434693.6
14681,2408,1,0,3,,5133304.3,435053.6
14681,362,1,0,2,,5132524.3,434738.6
14681,2411,1,0,3,,5133304.3,435098.6
14681,1390,1,0,4,,5132944.3,434993.6
14681,1392,1,0,4,,5132944.3,435023.6
14681,1393,1,0,4,,5132944.3,435038.6
14681,369,1,0,2,,5132524.3,434843.6
14681,3442,1,0,1,,5133619.3,434723.6
14681,2419,1,0,1,,5133319.3,434543.6
14681,2422,1,0,3,,5133319.3,434588.6
14681,3447,2,3,3,,5133619.3,434798.6
14681,1404,1,0,2,,5132959.3,434603.6
14681,381,1,0,4,,5132539.3,434588.6
14681,383,1,0,4,,5132539.3,434618.6
14681,1409,1,0,2,,5132959.3,434678.6
14681,1411,1,0,4,,5132959.3,434708.6
14681,387,1,0,2,,5132539.3,434678.6
14681,391,1,0,4,,5132539.3,434738.6
14681,393,1,0,4,,5132539.3,434768.6
14681,3466,1,0,1,,5133634.3,434558.6
14681,395,1,0,4,,5132539.3,434798.6
14681,3468,1,0,1,,5133634.3,434588.6
14681,2445,1,0,4,,5133319.3,434933.6
14681,2446,1,0,4,,5133319.3,434948.6
14681,398,1,0,2,,5132539.3,434843.6
14681,3471,1,0,1,,5133634.3,434633.6
14681,1423,1,0,2,,5132959.3,434888.6
14681,2448,1,0,3,,5133319.3,434978.6
14681,3472,1,0,1,,5133634.3,434648.6
14681,3475,1,0,1,,5133634.3,434693.6
14681,3476,1,0,1,,5133634.3,434708.6
14681,407,2,4,4,,5132554.3,434528.6
14681,3480,2,11,3,,5133634.3,434768.6
14681,3482,1,0,3,,5133634.3,434798.6
14681,410,1,0,4,,5132554.3,434573.6
14681,412,1,0,4,,5132554.3,434603.6
14681,1441,1,0,2,,5132974.3,434558.6
14681,2470,1,0,2,,5133334.3,434633.6
14681,431,2,1,2,,5132554.3,434888.6
14681,3504,1,0,1,,5133649.3,434618.6
14681,2481,1,0,4,,5133334.3,434798.6
14681,2482,1,0,4,,5133334.3,434813.6
